SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
제주특별자치도,속골,서귀포시,서홍동,1.0,37.5,3.5,0.0,1.0,3.25
제주특별자치도,감귤박물관,서귀포시,신효동,2.0,60.0,3.7,0.0,1.4,3.6
제주특별자치도,안녕성산,서귀포시,성산읍,1.0,36.0,4.4,0.0,1.2,4.4
제주특별자치도,방림원,제주시,한경면,1.0,45.0,4.0,0.0,1.5,4.0
제주특별자치도,항파두리 항몽유적지,제주시,애월읍,2.0,36.66666666666666,4.055555555555555,0.1666666666666666,0.8333333333333334,3.9444444444444446
제주특별자치도,엉또폭포,서귀포시,강정동,1.0,40.0,4.0,0.3333333333333333,1.6666666666666667,4.0
제주특별자치도,한라산아래첫마을,서귀포시,안덕면,7.0,72.0,4.866666666666666,0.2,1.2666666666666666,4.733333333333333
제주특별자치도,휴애리자연생활공원,서귀포시,남원읍,1.0,92.5,4.0,0.1666666666666666,2.0,3.9166666666666665
제주특별자치도,사진놀이터,제주시,애월읍,3.0,60.0,4.0,0.0,1.0,4.0
제주특별자치도,별방진,제주시,구좌읍,2.0,36.0,4.0,0.0,0.8,3.8
제주특별자치도,알작지해변,제주시,내도동,1.0,75.0,4.0,0.0,1.0,4.0
제주특별자치도,제주드림타워,제주시,노형동,4.0,60.0,3.5,0.0,0.5,2.5
제주특별자치도,주상절리대,서귀포시,중문동,1.0,37.5,3.5,0.5,1.75,3.5
제주특별자치도,철새 천연기념물 희귀새도래및철새서식지,제주시,구좌읍,1.0,45.0,5.0,0.0,0.0,5.0
제주특별자치도,렛츠런파크제주,제주시,애월읍,6.0,130.0,3.333333333333333,0.5,2.5,3.5
제주특별자치도,어영마을,제주시,용담삼동,7.0,30.0,4.0,0.0,2.5,4.0
제주특별자치도,거문오름,제주시,조천읍,2.0,174.0,4.2,0.0,0.6,3.6
제주특별자치도,아부오름,제주시,구좌읍,7.0,63.0,4.0,0.1,1.0,3.6
제주특별자치도,숨도,서귀포시,호근동,6.0,75.0,3.5,0.0,1.0,3.0
제주특별자치도,월령선인장군락지,제주시,한림읍,1.0,35.0,4.583333333333333,0.1666666666666666,0.8333333333333334,4.583333333333333
제주특별자치도,서프블루,제주시,조천읍,5.0,150.0,4.5,0.0,1.5,4.5
제주특별자치도,제주스위스마을,제주시,조천읍,7.0,30.0,3.0,0.0,1.5,3.0
제주특별자치도,한담공원,제주시,애월읍,1.0,70.0,4.666666666666667,0.0,0.6666666666666666,4.333333333333333
제주특별자치도,퍼시픽리솜 마린스테이지,서귀포시,색달동,5.0,75.0,4.0,0.0,2.5,4.0
제주특별자치도,남도리쉼터,제주시,애월읍,7.0,30.0,4.333333333333333,0.0,2.6666666666666665,4.333333333333333
제주특별자치도,한남리머체왓숲길,서귀포시,남원읍,7.0,60.0,5.0,0.0,0.0,5.0
제주특별자치도,무민랜드제주,서귀포시,안덕면,2.0,90.0,5.0,0.0,2.5,4.5
제주특별자치도,소인국테마파크,서귀포시,안덕면,6.0,70.0,4.333333333333333,0.3333333333333333,3.0,3.6666666666666665
제주특별자치도,바이제주,제주시,용담삼동,4.0,52.5,4.0,0.125,1.25,4.0
제주특별자치도,제주허브동산,서귀포시,표선면,6.0,72.0,4.0,0.0,1.0,3.6
제주특별자치도,서부농업기술센터,제주시,한림읍,3.0,37.5,3.0,0.0,2.75,3.25
제주특별자치도,스카이워터쇼,제주시,구좌읍,3.0,84.0,3.0,0.0,4.0,3.0
제주특별자치도,항파두리 항몽유적지 나홀로나무,제주시,애월읍,2.0,40.0,4.333333333333333,0.0,1.0,4.333333333333333
제주특별자치도,탐라문화광장,제주시,일도1동,8.0,50.0,4.0,0.0,0.6666666666666666,3.6666666666666665
제주특별자치도,보롬왓,서귀포시,표선면,6.0,72.85714285714286,4.428571428571429,0.0,2.142857142857143,4.428571428571429
제주특별자치도,수목원테마파크 아이스뮤지엄,제주시,연동,3.0,70.0,4.666666666666667,0.3333333333333333,4.0,4.666666666666667
제주특별자치도,세화민속오일시장,제주시,구좌읍,4.0,53.57142857142857,4.071428571428571,0.2857142857142857,1.3571428571428572,4.0
제주특별자치도,해변산책,제주시,애월읍,7.0,50.0,4.666666666666667,0.1666666666666666,1.6666666666666667,4.5
제주특별자치도,용연구름다리,제주시,용담2동,7.0,36.0,3.5,0.2,1.2,3.1
제주특별자치도,그리스신화박물관,제주시,한림읍,2.0,90.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,3.333333333333333
제주특별자치도,상효원수목원,서귀포시,상효동,1.0,103.33333333333331,4.277777777777778,0.1111111111111111,2.111111111111111,3.888888888888889
제주특별자치도,거린사슴 전망대,서귀포시,대포동,1.0,37.5,4.25,0.25,2.0,3.75
제주특별자치도,새섬,서귀포시,서귀동,1.0,45.0,3.0,0.0,1.0,3.0
제주특별자치도,이중섭거주지,서귀포시,서귀동,2.0,45.0,4.5,0.0,1.0,4.0
제주특별자치도,제주보리빵마을,제주시,연동,7.0,45.0,4.5,0.0,1.0,4.5
