SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
강원,함흥냉면옥,속초시,금호동,11.0,50.0,3.0,0.0,0.0,3.0
경북,불국정떡갈비,경주시,마동,11.0,50.0,3.6666666666666665,0.3333333333333333,2.333333333333333,3.6666666666666665
강원,명경막국수,강릉시,저동,11.0,45.0,3.5,0.0,3.0,4.5
부산,온밥,수영구,광안동,11.0,30.0,4.75,0.0,1.25,4.75
부산,금토가든,수영구,광안동,11.0,75.0,4.5,0.0,1.0,4.5
부산,153구포국수 광안리점,수영구,민락동,11.0,45.0,3.0,0.0,0.5,3.0
강원,김정옥할머니 순두부 본점,속초시,노학동,11.0,45.0,3.0,0.0,5.0,3.5
부산,양산국밥,해운대구,중동,11.0,30.0,4.5,0.0,1.0,4.0
강원,굿버거브라더스,삼척시,교동,11.0,45.0,4.5,0.5,2.0,4.5
부산,모모스커피 부산본점,금정구,부곡동,11.0,60.0,5.0,0.5,2.0,5.0
경북,엘제페쿠바노스,경주시,황남동,11.0,105.0,4.5,0.0,3.0,4.5
경북,올리브,경주시,사정동,11.0,50.0,3.6666666666666665,0.0,1.3333333333333333,3.0
강원,한올 오징어보쌈 &국수,삼척시,갈천동,11.0,90.0,4.5,0.0,4.0,4.5
경북,이이로,경주시,황남동,11.0,90.0,4.5,0.0,1.5,4.5
경북,써니밥상,경주시,황남동,11.0,45.0,5.0,0.0,0.5,5.0
경북,오스테리아밀즈 경주점,경주시,황남동,11.0,45.0,5.0,0.0,0.5,4.0
강원,마할로,양양군,현남면,11.0,50.0,3.6666666666666665,0.0,1.6666666666666667,3.333333333333333
경북,현대반점,안동시,옥야동,11.0,30.0,5.0,1.0,0.0,5.0
경북,카페뒤뜰,안동시,임동면,11.0,60.0,4.5,0.0,0.5,4.0
부산,뉴러우멘관즈,수영구,남천동,11.0,60.0,3.0,0.0,2.0,3.0
부산,라메르,기장군,기장읍,11.0,70.0,5.0,0.0,1.3333333333333333,4.666666666666667
경북,함양집,경주시,하동,11.0,65.0,3.8333333333333335,0.0,2.1666666666666665,3.6666666666666665
경북,이상복경주빵 보문본가점,경주시,북군동,11.0,45.0,5.0,0.0,2.0,5.0
경북,아니마 경주점,경주시,황남동,11.0,75.0,3.0,0.0,1.0,3.0
경북,프롬상록,경주시,황남동,11.0,70.0,4.0,0.0,0.3333333333333333,4.0
경북,가봉반과,경주시,사정동,11.0,75.0,4.5,0.0,1.0,4.5
경북,향화정,경주시,사정동,11.0,60.0,3.857142857142857,0.0,1.1428571428571428,3.7142857142857135
경북,다인매운등갈비찜,경주시,황남동,11.0,60.0,4.0,0.5,1.0,4.0
부산,이재모피자 서면점,부산진구,전포동,11.0,67.5,4.5,0.0,1.75,4.5
부산,송정삼대국밥,부산진구,부전동,11.0,30.0,3.5,0.0,2.5,3.5
부산,연경재,중구,중앙동1가,11.0,30.0,3.5,0.0,2.5,3.0
부산,마츠도,기장군,기장읍,11.0,40.0,3.333333333333333,0.0,2.0,3.333333333333333
강원,강릉동화가든 속초직영점,속초시,교동,11.0,60.0,3.5,0.0,4.0,5.0
강원,라또래요,속초시,조양동,11.0,30.0,4.2,0.0,1.6,3.6
강원,원조강릉교동반점 본점,강릉시,교동,11.0,67.5,4.0,0.25,1.5,4.0
강원,황태덕장,평창군,대관령면,11.0,37.5,4.0,0.0,2.25,4.0
강원,돌체테리아,강릉시,교동,11.0,45.0,4.5,0.0,2.0,4.5
부산,FM커피하우스 1호점,부산진구,전포동,11.0,45.0,3.5,0.5,1.5,3.5
강원,양양막국수,양양군,현남면,11.0,36.0,3.0,0.0,1.6,3.0
강원,플리즈웨잇,양양군,현남면,11.0,50.0,4.333333333333333,0.0,1.6666666666666667,4.333333333333333
경북,전주뚝배기식당,경주시,진현동,11.0,60.0,2.5,0.0,1.0,2.5
경북,우마왕 본점,경주시,보문동,11.0,60.0,4.2,0.2,2.2,3.8
경북,전통맷돌순두부,경주시,보문동,11.0,45.0,2.0,0.5,0.5,2.5
경북,청목신신짬뽕,울진군,울진읍,11.0,60.0,4.5,0.5,2.5,4.5
강원,에이프레임,고성군,죽왕면,11.0,90.0,4.666666666666667,0.0,1.6666666666666667,4.666666666666667
강원,감자바우,강릉시,성남동,11.0,45.0,3.75,0.0,4.0,3.5
강원,콩서리,속초시,노학동,11.0,50.0,4.666666666666667,0.0,3.333333333333333,4.333333333333333
강원,속초 아바이명가,속초시,조양동,11.0,45.0,3.75,0.0,1.75,3.75
대구,녹양구이,수성구,두산동,11.0,60.0,4.5,0.0,0.5,4.5
대구,수봉반점,북구,대현동,11.0,45.0,5.0,0.0,1.5,5.0
대구,코트니마켓,수성구,지산동,11.0,75.0,5.0,0.0,1.0,5.0
대구,째미핑거,동구,용수동,11.0,60.0,5.0,0.0,1.0,5.0
경남,단장면커피로스터스,밀양시,단장면,11.0,45.0,4.0,0.5,3.0,4.0
경남,여울목,밀양시,단장면,11.0,60.0,5.0,0.0,3.5,4.0
강원,솔향기,강릉시,포남동,11.0,60.0,5.0,0.0,2.0,5.0
강원,이목리막국수,속초시,노학동,11.0,60.0,4.75,0.0,3.0,4.75
부산,바다산곰장어,해운대구,중동,11.0,60.0,3.5,0.0,1.0,3.5
강원,등대까페,동해시,묵호진동,11.0,70.0,3.6666666666666665,0.0,2.0,4.0
강원,순두부젤라또 4호점,삼척시,갈천동,11.0,45.0,4.0,0.0,2.0,3.5
부산,대정양곱창 별관,중구,부평동1가,11.0,60.0,4.5,0.0,1.0,4.5
부산,신기숲,영도구,청학동,11.0,60.0,4.5,0.0,2.0,4.0
강원,빵공장라뜰리에김가 춘천점,춘천시,동면,11.0,30.0,4.0,0.5,1.5,4.0
부산,오륙도낙지볶음,남구,대연동,11.0,45.0,5.0,0.0,2.0,5.0
강원,강문떡갈비,강릉시,강문동,11.0,70.0,4.333333333333333,0.6666666666666666,2.333333333333333,4.666666666666667
강원,강릉불고기 초당점,강릉시,초당동,11.0,45.0,4.5,0.5,1.5,4.5
대구,우야지막창 동대구역점,동구,신천동,11.0,96.0,4.2,0.0,1.6,3.8
부산,피크스퀘어,기장군,기장읍,11.0,135.0,4.5,0.0,2.5,4.5
강원,주천묵집,영월군,주천면,11.0,60.0,4.0,0.0,2.0,4.0
충북,충청도순대,단양군,단양읍,11.0,35.0,4.0,0.3333333333333333,1.3333333333333333,3.8333333333333335
부산,수영돼지국밥,수영구,광안동,11.0,37.5,4.5,0.0,0.5,4.5
부산,시장분식,강서구,대저2동,11.0,30.0,4.5,0.5,0.5,4.0
부산,류센소 본점,해운대구,우동,11.0,45.0,4.5,0.0,1.0,4.5
경남,한화리조트 거제벨버디어 고메이,거제시,장목면,11.0,90.0,4.0,0.5,2.0,4.0
경남,당케슈니첼,남해군,삼동면,11.0,45.0,4.0,0.0,1.5,4.0
경남,동광식당,통영시,중앙동,11.0,30.0,3.0,0.0,1.5,3.0
경남,시골할매막걸리,남해군,남면,11.0,60.0,4.0,0.0,0.5,4.0
경북,헛제사밥까치구멍집,안동시,상아동,11.0,50.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,2.6666666666666665
부산,헤이든,기장군,일광읍,11.0,60.0,5.0,0.0,2.0,5.0
강원,뜰애홍합밥,삼척시,갈천동,11.0,60.0,4.5,0.0,1.5,4.5
경북,모루,경주시,황남동,11.0,90.0,4.5,0.0,1.0,4.0
강원,대관령한우타운,평창군,대관령면,11.0,90.0,3.0,0.5,2.0,3.0
강원,수미,평창군,대관령면,11.0,30.0,4.0,0.0,2.0,4.0
강원,봉브레드,속초시,교동,11.0,40.0,3.6666666666666665,0.3333333333333333,2.333333333333333,3.333333333333333
강원,바다뷰제빵소,양양군,강현면,11.0,35.0,3.5,0.0,1.0,3.6666666666666665
강원,우미닭갈비 본점,춘천시,조양동,11.0,75.0,4.0,0.5,1.0,4.0
강원,로지커피,강릉시,견소동,11.0,75.0,3.5,0.0,1.0,3.5
강원,명동우미닭갈비,춘천시,온의동,11.0,80.0,5.0,1.0,0.6666666666666666,5.0
강원,선재길,평창군,진부면,11.0,45.0,4.0,0.5,1.0,4.0
부산,히떼로스터리,부산진구,전포동,11.0,50.0,4.333333333333333,0.0,0.6666666666666666,4.333333333333333
경북,미당,울릉군,울릉읍,11.0,45.0,2.5,0.0,1.5,3.0
경북,나리촌식당,울릉군,북면,11.0,45.0,4.5,0.0,0.5,4.5
경북,명가식당,울릉군,울릉읍,11.0,45.0,3.0,0.0,1.5,3.0
부산,어느멋진날,기장군,일광읍,11.0,60.0,4.5,0.0,3.0,4.5
부산,서면개금밀면,부산진구,부전동,11.0,40.0,2.6666666666666665,0.0,1.0,3.0
부산,스타벅스 해운대역점,해운대구,우동,11.0,45.0,4.5,0.0,0.5,4.5
부산,까사부사노,해운대구,우동,11.0,60.0,5.0,0.0,1.0,4.5
경북,보움,영덕군,영덕읍,11.0,90.0,5.0,0.0,1.0,5.0
강원,할리스 속초영랑해변점,속초시,영랑동,11.0,90.0,4.333333333333333,0.6666666666666666,1.3333333333333333,4.333333333333333
강원,배스킨라빈스 강원횡계점,평창군,대관령면,11.0,30.0,5.0,0.0,2.5,5.0
경남,밤톨,하동군,화개면,11.0,37.5,4.75,0.25,1.25,4.75
경남,쌍계명차 본점,하동군,화개면,11.0,40.0,4.0,0.3333333333333333,0.3333333333333333,4.333333333333333
부산,오래된할매가야밀면,중구,남포동2가,11.0,30.0,3.6666666666666665,0.3333333333333333,1.6666666666666667,3.6666666666666665
경북,바넘커피,경주시,인왕동,11.0,30.0,4.333333333333333,0.0,1.0,3.6666666666666665
경남,블랙업커피 거제한화리조트점,거제시,장목면,11.0,30.0,4.5,0.5,2.5,4.5
울산,장생포고래빵,남구,장생포동,11.0,50.0,4.0,0.0,1.6666666666666667,3.0
대전,성심당 대전역점,동구,정동,11.0,36.0,4.7,0.2,0.5,4.6
부산,칸다소바 해운대점,해운대구,우동,11.0,30.0,4.5,0.0,0.0,4.0
경기,구이맛투어,양평군,양평읍,11.0,60.0,4.0,0.0,2.5,3.5
경북,쭈사랑불쭈꾸미,경주시,황남동,11.0,75.0,4.0,0.0,0.5,3.5
강원,강릉택지물회,강릉시,교동,11.0,30.0,4.5,0.0,1.5,4.5
강원,세인트존스호텔 오크랩,강릉시,강문동,11.0,30.0,5.0,1.0,3.0,5.0
강원,테라로사 경포호수점,강릉시,포남동,11.0,60.0,4.285714285714286,0.2857142857142857,1.0,4.142857142857143
경북,함양집 경주보문점,경주시,북군동,11.0,80.0,4.666666666666667,0.6666666666666666,1.3333333333333333,4.666666666666667
강원,진미동치미메밀막국수,속초시,청호동,11.0,60.0,4.5,0.0,1.0,4.5
강원,당근마차,속초시,동명동,11.0,90.0,3.5,0.0,0.5,3.5
경북,아덴,경주시,신평동,11.0,75.0,4.333333333333333,0.0,1.3333333333333333,4.166666666666667
경북,류센소 황리단길점,경주시,황남동,11.0,45.0,4.0,0.0,0.0,4.0
강원,강릉역옹막,강릉시,옥천동,11.0,30.0,3.333333333333333,0.0,2.6666666666666665,3.0
강원,황태회관,평창군,대관령면,11.0,50.0,2.0,0.6666666666666666,2.6666666666666665,2.0
경북,맥도날드 경주황남DT점,경주시,노서동,11.0,45.0,4.0,0.25,0.75,4.0
경북,불국사밀면,경주시,구정동,11.0,60.0,5.0,0.5,2.0,4.5
경북,어스피스커피,포항시,남구,11.0,45.0,4.0,0.0,1.0,4.0
경북,플라비우스,경주시,북군동,11.0,45.0,4.5,0.0,1.0,4.0
부산,바릇식당,기장군,일광읍,11.0,45.0,4.0,0.0,0.5,4.0
강원,세심다원,영월군,영월읍,11.0,30.0,5.0,0.5,1.0,5.0
부산,춘하추동밀면 서면본점,부산진구,부전동,11.0,40.0,4.333333333333333,0.3333333333333333,0.6666666666666666,4.333333333333333
부산,본전돼지국밥,동구,초량동,11.0,45.0,4.25,0.25,1.25,4.0
부산,할매재첩국 부산본점,수영구,광안동,11.0,52.5,4.75,0.25,0.75,4.5
강원,카페피크닉,평창군,대관령면,11.0,45.0,3.5,0.0,1.5,3.5
강원,대관령감자옹심이,평창군,대관령면,11.0,45.0,4.5,0.0,2.5,4.0
강원,이모네식당,속초시,영랑동,11.0,45.0,4.5,0.5,0.5,4.5
경북,폴콘 경주점,경주시,탑동,11.0,60.0,5.0,0.0,0.5,5.0
경북,교리김밥 봉황대점,경주시,황남동,11.0,40.0,3.1666666666666665,0.0,1.0,3.333333333333333
강원,난다나,평창군,진부면,11.0,30.0,4.0,0.0,3.0,4.0
부산,경주집,금정구,청룡동,11.0,75.0,4.0,0.0,1.0,4.0
강원,함포고복,횡성군,서원면,11.0,90.0,5.0,0.0,5.0,5.0
강원,로쉬카페,정선군,북평면,11.0,60.0,4.0,0.0,1.0,4.0
강원,파크키친,정선군,북평면,11.0,60.0,4.5,0.0,1.0,4.5
경북,동심식당,울진군,후포면,11.0,45.0,5.0,0.0,3.0,5.0
경북,맘모스베이커리,안동시,남부동,11.0,38.57142857142857,3.2857142857142856,0.2857142857142857,1.7142857142857142,3.4285714285714284
경남,하면옥 본점,거제시,연초면,11.0,45.0,4.5,0.0,2.0,4.5
경남,짹짹커피,거제시,고현동,11.0,60.0,4.5,0.0,0.5,4.0
경남,우리들회식당,거제시,일운면,11.0,45.0,4.0,0.0,2.0,4.0
부산,개미집 국제시장본점직영점,해운대구,우1동,11.0,60.0,4.666666666666667,0.0,2.6666666666666665,4.666666666666667
경북,청도가마솥국밥,청도군,청도읍,11.0,30.0,4.0,0.5,3.5,4.0
경북,온천집,경주시,사정동,11.0,70.0,3.5,0.0,1.1666666666666667,2.6666666666666665
경북,오브레멘,포항시,북구,11.0,60.0,5.0,0.3333333333333333,1.0,5.0
경북,원조 옛날한계령조개구이,포항시,북구,11.0,60.0,4.5,0.5,1.0,4.5
경북,교동면옥 경주대릉원점,경주시,황남동,11.0,40.0,4.0,0.0,1.6666666666666667,4.0
경북,대구갈비,경주시,황오동,11.0,50.0,3.0,0.0,1.6666666666666667,2.6666666666666665
대구,걸리버막창 종로직영점,중구,종로1가,11.0,75.0,4.0,0.0,1.5,4.5
대구,녹양 향촌점,중구,향촌동,11.0,60.0,4.0,0.3333333333333333,1.0,4.0
대구,커피팩토리,동구,지묘동,11.0,90.0,4.0,0.0,1.0,4.0
강원,롱블랙,강릉시,강문동,11.0,60.0,3.5,0.5,1.0,3.5
강원,카페 뤼미에르,강릉시,견소동,11.0,50.0,4.0,0.0,1.6666666666666667,3.0
경북,진수성찬,경주시,교동,11.0,50.0,3.333333333333333,0.0,1.0,3.333333333333333
울산,진주횟집,동구,방어동,11.0,45.0,3.0,0.5,3.5,3.0
경북,카페 수피아,경주시,남산동,11.0,45.0,4.5,0.5,2.0,3.5
경북,설월,경주시,황남동,11.0,67.5,4.0,0.0,1.0,4.0
경북,교동집밥,경주시,황남동,11.0,37.5,4.25,0.0,1.0,4.0
부산,톤쇼우 광안점,수영구,민락동,11.0,45.0,4.0,0.0,2.0,3.0
강원,다래헌,양양군,강현면,11.0,30.0,3.5,0.0,0.5,3.0
강원,동강다슬기 영월본점,영월군,영월읍,11.0,45.0,4.5,0.0,0.5,4.0
강원,영월동강한우,영월군,영월읍,11.0,75.0,3.0,0.0,3.5,3.5
대구,랜디스도넛 대구동성로점,중구,공평동,11.0,30.0,4.25,0.25,1.5,4.25
대구,왕거미식당,중구,동인동4가,11.0,105.0,4.0,0.0,3.0,2.5
대구,루시드,중구,공평동,11.0,45.0,4.0,0.0,1.75,3.75
경북,오산골 가마솥한우국밥,구미시,남통동,11.0,45.0,4.5,0.5,2.0,4.5
부산,개미집 서면점,부산진구,부전동,11.0,60.0,4.666666666666667,0.3333333333333333,1.6666666666666667,4.666666666666667
부산,송도얼큰이칼국수 본점,서구,암남동,11.0,75.0,3.0,0.0,1.5,3.0
부산,브라운핸즈 부산점,동구,초량동,11.0,60.0,4.666666666666667,0.0,0.6666666666666666,4.666666666666667
강원,부명손칼국수,삼척시,남양동,11.0,60.0,3.0,0.0,1.5,3.5
강원,홍문어,삼척시,근덕면,11.0,30.0,4.0,0.0,3.0,4.0
부산,프롬나드,기장군,기장읍,11.0,77.14285714285714,4.428571428571429,0.0,0.8571428571428571,4.571428571428571
강원,메리고라운드,속초시,조양동,11.0,75.0,4.5,0.0,2.0,4.5
강원,벌봉식당,속초시,중앙동,11.0,60.0,3.5,0.0,3.0,3.0
경북,부산가야밀면,포항시,북구,11.0,30.0,5.0,0.0,4.0,4.0
부산,영동밀면영동국밥,동구,초량동,11.0,30.0,4.0,0.0,2.0,4.0
경북,카페솔,경주시,황남동,11.0,40.0,4.333333333333333,0.0,1.0,4.0
경북,헤이안,포항시,북구,11.0,90.0,5.0,0.25,1.25,4.75
경북,단석가찰보리빵 본점1,경주시,사정동,11.0,40.0,4.666666666666667,0.1666666666666666,1.3333333333333333,4.666666666666667
경북,리틀포레스트,경주시,황남동,11.0,60.0,4.0,0.0,1.0,2.5
경북,대화만두 황리단점,경주시,황남동,11.0,40.0,3.6666666666666665,0.0,1.0,3.6666666666666665
강원,베이커리가루 속초점,속초시,교동,11.0,30.0,4.5,0.0,2.0,4.0
강원,초당순두부떡갈비,강릉시,초당동,11.0,45.0,4.0,0.0,1.5,3.5
강원,초당버거,강릉시,초당동,11.0,60.0,4.666666666666667,0.0,1.3333333333333333,4.666666666666667
부산,할매팥빙수단팥죽 용호동본점,남구,용호동,11.0,30.0,4.0,0.0,2.5,4.0
강원,송이닭강정,양양군,양양읍,11.0,45.0,3.0,0.0,3.5,3.5
강원,코로나 선셋바,양양군,현북면,11.0,42.0,4.2,0.0,2.4,4.4
경북,보문뜰,경주시,보문동,11.0,50.0,4.333333333333333,0.0,1.3333333333333333,4.333333333333333
경북,원조안동찜닭,안동시,남문동,11.0,60.0,2.0,0.0,0.0,2.0
강원,흰다정,속초시,동명동,11.0,75.0,4.25,0.25,1.5,4.25
강원,키친온유,속초시,영랑동,11.0,82.5,5.0,0.0,1.25,5.0
강원,한성호,속초시,대포동,11.0,120.0,5.0,0.0,1.5,5.0
경북,영양숯불갈비,경주시,서부동,11.0,70.0,4.0,0.0,3.333333333333333,3.6666666666666665
경북,카페엘가든,경주시,하동,11.0,60.0,5.0,0.5,3.0,5.0
강원,정든식당,속초시,동명동,11.0,90.0,3.5,0.5,0.5,3.0
강원,스타리안,속초시,중앙동,11.0,100.0,3.0,0.0,0.3333333333333333,3.0
강원,속초751샌드위치,속초시,교동,11.0,30.0,4.666666666666667,0.0,1.6666666666666667,4.666666666666667
경북,사시스세소,경주시,황남동,11.0,45.0,3.0,0.0,2.0,3.0
강원,속초문어국밥,속초시,금호동,11.0,45.0,3.5,0.0,1.0,3.5
강원,초당커피정미소 속초점,속초시,동명동,11.0,75.0,4.0,0.0,1.0,4.0
강원,엘림커피,평창군,진부면,11.0,45.0,2.5,0.0,1.0,2.5
강원,웨일라잇,속초시,조양동,11.0,70.0,3.6666666666666665,0.0,0.3333333333333333,3.333333333333333
강원,남경막국수,속초시,조양동,11.0,43.333333333333336,4.0,0.0,2.0,4.0
강원,도문,속초시,도문동,11.0,60.0,5.0,0.0,1.0,5.0
울산,스타벅스 울산국가정원점,중구,태화동,11.0,60.0,4.5,0.0,1.0,4.0
강원,배스킨라빈스 속초조양점,속초시,조양동,11.0,30.0,4.0,0.5,1.5,4.0
경북,카페 온당,영천시,임고면,11.0,60.0,4.5,0.0,0.0,4.5
경북,교동석등있는집,경주시,교동,11.0,60.0,3.0,0.0,0.5,3.0
부산,만빙고 밀면우동제면소,수영구,민락동,11.0,30.0,3.0,0.5,1.5,3.0
경북,쿠우동,경주시,황남동,11.0,45.0,4.5,0.0,2.5,4.0
경북,동리,경주시,사정동,11.0,75.0,5.0,0.0,1.0,5.0
강원,옥미정산채정식,속초시,노학동,11.0,45.0,5.0,0.5,3.5,5.0
강원,샘밭막국수 본점,춘천시,신북읍,11.0,30.0,3.6666666666666665,0.0,2.0,3.6666666666666665
강원,통나무닭갈비 본점,춘천시,신북읍,11.0,72.85714285714286,4.571428571428571,0.4285714285714285,1.4285714285714286,4.571428571428571
강원,훈이네마늘빵 본점,원주시,호저면,11.0,30.0,2.5,0.0,2.5,2.5
강원,양지말화로구이,홍천군,홍천읍,11.0,75.0,5.0,0.0,0.5,4.5
경남,새터시장맛집,통영시,서호동,11.0,45.0,4.0,0.0,3.5,3.5
강원,배배젤라또,양양군,양양읍,11.0,90.0,4.5,0.0,1.5,4.5
강원,송이닭강정 분점,양양군,양양읍,11.0,30.0,4.5,0.0,0.5,4.5
부산,웨스틴조선호텔 부산점 까밀리아,해운대구,우동,11.0,75.0,3.5,0.0,2.0,3.5
강원,몽블랑,평창군,대관령면,11.0,60.0,4.0,0.5,2.0,4.0
강원,육대장 알펜시아점,평창군,대관령면,11.0,45.0,3.5,0.0,3.0,3.5
강원,백담황태구이,인제군,북면,11.0,45.0,3.5,0.0,11.0,3.5
경북,이화식당,안동시,풍천면,11.0,60.0,4.5,0.0,2.0,4.5
강원,동쪽바다세꼬시,양양군,손양면,11.0,45.0,4.0,0.0,3.0,3.5
부산,흰여울비치,영도구,영선동4가,11.0,60.0,5.0,0.0,0.8,4.8
부산,고망고 해운대비치점,해운대구,중동,11.0,45.0,4.0,0.0,1.0,4.0
부산,조새호 해운대점,해운대구,중동,11.0,70.0,4.0,0.0,1.6666666666666667,3.333333333333333
경북,커피명가 경주양남점,경주시,양남면,11.0,30.0,3.5,0.0,1.5,3.0
경북,진미식당,경주시,사정동,11.0,45.0,3.5,0.0,1.0,3.5
경북,별채반 교동쌈밥점,경주시,황남동,11.0,40.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,2.6666666666666665
강원,전남광주식당,강릉시,안현동,11.0,75.0,5.0,0.0,0.5,5.0
강원,에이쓰리커피,양양군,현북면,11.0,75.0,5.0,0.0,1.5,5.0
부산,이디야커피 부산광복로점,중구,광복동1가,11.0,60.0,3.0,0.0,2.0,3.5
경북,시민제과,포항시,북구,11.0,40.0,4.666666666666667,0.0,1.6666666666666667,5.0
경북,빽다방 경주대릉원점,경주시,황남동,11.0,45.0,3.0,0.0,1.0,3.5
경북,부산식당,경주시,진현동,11.0,30.0,2.0,0.0,1.0,2.0
경북,황남두꺼비,경주시,황남동,11.0,60.0,3.6666666666666665,0.0,2.333333333333333,3.6666666666666665
강원,다키닥팜,평창군,봉평면,11.0,75.0,4.0,0.0,2.0,4.0
부산,스타벅스 부산송정비치점,해운대구,송정동,11.0,45.0,5.0,0.0,1.0,5.0
강원,포이푸 양양브리드호텔점,양양군,현남면,11.0,75.0,4.0,0.0,3.0,4.0
강원,얼라이브홈,강릉시,교동,11.0,40.0,3.333333333333333,0.0,0.3333333333333333,3.333333333333333
강원,풀내음,평창군,봉평면,11.0,30.0,4.0,0.0,2.0,2.5
강원,설악젤라또,속초시,동명동,11.0,45.0,5.0,0.5,2.0,5.0
울산,러프로스터스,중구,태화동,11.0,150.0,3.6666666666666665,0.0,2.333333333333333,3.333333333333333
대구,애리스커피스탠드,동구,신천동,11.0,30.0,3.5,0.0,1.0,3.5
대구,빠다롤뺑프랑스,중구,봉산동,11.0,60.0,5.0,0.3333333333333333,0.6666666666666666,5.0
서울,소담반상,강남구,수서동,11.0,30.0,4.0,0.0,1.0,3.5
강원,영광정메밀국수,양양군,강현면,11.0,45.0,3.75,0.0,2.5,4.0
강원,오복식당,속초시,교동,11.0,45.0,4.5,0.0,0.5,4.5
강원,카페올라,고성군,토성면,11.0,75.0,5.0,0.0,5.0,5.0
경북,기와메밀막국수,경주시,구황동,11.0,40.0,2.6666666666666665,0.0,2.333333333333333,2.333333333333333
경북,흥부가,영주시,가흥동,11.0,37.5,4.25,0.5,1.25,4.25
경북,카페하망주택,영주시,하망동,11.0,60.0,4.5,0.0,0.0,4.0
부산,송정해녀집,기장군,기장읍,11.0,60.0,4.5,0.0,0.5,4.5
부산,마가만두,동구,초량동,11.0,60.0,3.333333333333333,0.0,1.0,2.333333333333333
경북,시즈닝,경주시,황남동,11.0,52.5,4.0,0.0,1.25,3.75
경북,황남식당,경주시,황남동,11.0,30.0,4.5,0.0,2.5,5.0
경남,썬댄스,창원시,성산구,11.0,60.0,4.5,0.0,1.0,4.0
전남,금빈회관,순천시,장천동,11.0,75.0,4.0,0.5,2.0,4.5
대구,북성로사람들,중구,화전동,11.0,72.0,4.0,0.0,0.6,4.0
대구,리안,수성구,만촌동,11.0,60.0,4.5,0.5,1.0,4.5
대구,여원찜갈비,북구,검단동,11.0,80.0,4.666666666666667,0.0,1.0,4.333333333333333
강원,헬로피스 카페,양양군,현북면,11.0,60.0,4.0,0.0,2.0,3.5
강원,동명항오징어난전 12호,속초시,동명동,11.0,60.0,3.0,0.0,4.5,3.0
경북,황남맷돌순두부,경주시,황남동,11.0,45.0,2.75,0.0,1.5,2.5
경북,손가맥집,경주시,황남동,11.0,90.0,3.5,0.0,2.0,3.0
경남,울산다찌,통영시,봉평동,11.0,75.0,4.5,0.0,2.5,4.5
강원,초당타르트,강릉시,포남동,11.0,60.0,4.5,0.5,3.5,4.5
강원,대포항원조튀김골목,속초시,대포동,11.0,90.0,4.0,1.0,0.0,4.0
부산,호박가게,수영구,남천동,11.0,45.0,4.0,0.0,2.0,4.0
강원,속초항아리물회,속초시,조양동,11.0,41.25,3.625,0.0,1.375,3.125
경기,블루문,남양주시,화도읍,11.0,30.0,4.0,0.0,0.5,4.0
강원,롱브레드 안목점,강릉시,견소동,11.0,120.0,4.5,0.5,0.0,5.0
경남,하주옥 진주냉면,사천시,사남면,11.0,45.0,3.5,0.0,2.0,3.5
경남,천황식당,진주시,대안동,11.0,40.0,4.0,0.0,2.0,4.0
경남,송정동핫도그 봉하점,김해시,진영읍,11.0,30.0,4.5,0.0,3.0,4.5
부산,갈삼구이,수영구,민락동,11.0,70.0,4.0,0.0,2.6666666666666665,3.6666666666666665
경북,아베크,경주시,석장동,11.0,105.0,5.0,0.0,4.0,4.5
강원,고성생선찜,강릉시,입암동,11.0,45.0,4.5,0.5,1.0,4.5
경남,힐담,거제시,남부면,11.0,60.0,4.0,0.0,1.0,3.0
경북,어마무시 황남점,경주시,황남동,11.0,60.0,5.0,0.0,1.5,5.0
경남,청운식당,하동군,화개면,11.0,60.0,5.0,0.5,0.0,5.0
전남,섬진강재첩국수,구례군,토지면,11.0,40.0,4.0,0.0,0.6666666666666666,3.6666666666666665
전남,평화식당,구례군,구례읍,11.0,45.0,3.5,0.0,1.0,3.0
경남,보라식당,하동군,하동읍,11.0,45.0,3.5,0.0,1.0,3.5
강원,약이되는밥상,홍천군,서면,11.0,60.0,3.5,0.0,2.0,3.5
강원,안목항물회,강릉시,견소동,11.0,45.0,4.5,0.0,0.5,4.5
강원,송파회식당,강릉시,견소동,11.0,30.0,5.0,0.0,0.0,5.0
경기,가평숯불막국수 본점,가평군,가평읍,11.0,45.0,4.0,0.0,3.5,4.0
경북,서민식당,경주시,천군동,11.0,45.0,3.5,0.0,4.5,3.5
강원,버거월드,양양군,현남면,11.0,50.0,3.6666666666666665,0.0,3.333333333333333,3.6666666666666665
강원,P.E.I 커피,양양군,강현면,11.0,90.0,5.0,0.0,3.5,5.0
경북,대릉갈비,경주시,황남동,11.0,60.0,2.5,0.0,1.0,2.0
강원,팔도전복해물뚝배기,강릉시,강문동,11.0,40.0,4.666666666666667,0.0,2.333333333333333,4.666666666666667
강원,스타벅스 강릉안목항,강릉시,견소동,11.0,80.0,3.6666666666666665,0.6666666666666666,0.6666666666666666,3.333333333333333
강원,장군시오야끼 체인1호점,강릉시,임당동,11.0,75.0,4.5,0.5,1.5,4.5
